text,label,input
"If you are a fan of Zorro, Indiana Jones, or action in general this is a must-see. Directed by Republic's ace team of William Witney and John English, and starring Reed Hadley as Don Diego/Zorro, this serial delivers! I won't bore you with the plot (who cares? less talking, more fighting); what really matters here is Hadley's superb interpretation of the character/s and the stunt work of Dale van Sickel and Yakima Canutt. <br /><br />***STUNT SPOILERS FOLLOW ***<br /><br />You can see the influence this film had on Lucas and Spielberg -- Zorro gets caught in the original version of the Star Wars trash compactor in one chapter, trapped on a rope bridge a'la Temple of Doom in another, does a Raiders horse-to-coach transfer and even flees through a tunnel while the baddies knock over a huge water tank and flood the tunnel behind him, exactly as Mola Ram does to Indy in Temple of Doom. In addition to all this, the whip action is great as Zorro disarms villains, swings to safety, etc. with his trusty lash. Most of the sword work is fair to lame, except for chapter one, which features a terrific sword brawl in a cantina choreographed by sword/stunt legend Ralph Faulkner, who makes a rare screen appearance as the evil Rodriguez. This was the first serial I ever saw, on Matinée at the Bijou when I was a kid and I have been hooked on them ever since. <br /><br />Zorro's Fighting Legion delivers ""Z"" goods!",1,"If you are a fan of Zorro, Indiana Jones, or action in general this is a must-see. Directed by Republic's ace team of William"
"A woman who hates cats (Alice Krige) and her son (Brian Krause) have moved into a small town, and must deal with a mean teacher (Glenn Shadix), their incestuous relationship, a lovely girl (Mädchen Amick) and one hell of a big secret.<br /><br />Okay, so technically, this is a ""bad film"". But, who cares? It's so very fun! <br /><br />Impossible things (involving corn) happen, people freak out about kitty cats, there's bad one-liners, there's too much cheese to handle!<br /><br />So, yes. You will enjoy this. A lot. It won't move you, touch you, scare you, or thrill you in any way, but it will keep you entertained and laughing!",1,"A woman who hates cats (Alice Krige) and her son (Brian Krause) have moved into a small town, and must deal with a mean"
"BBC's 3 hour adaptation of the novel by Sarah Waters...""Fingersmith"". Life is tough without money, especially in Dickensian London. Dark deeds lead to despicable dilemmas.Is love really just a luxury for the rich and free ?? Elaine Cassidy as ""Maud Lilly"" and Sally Hawkins as ""Sue Trinder"" both give fantastic performances as the leading ladies asking this question ... OF EACH OTHER ...whilst Rupert Evans shines as the delightfully bad ""Gentleman"".. with great support from Imelda Staunton's ""Mrs Sucksby"", David Troughton's ""Mr Ibbs"" and Charles Dance's ""Uncle"". The plot twists and turns and I wasn't sure I could be led to care about characters able to hurt and use each other in this way... but somehow.. i do care... and thats because of the quality of the performances... love feels like love .. hate feels like hate... betrayal .. confusion.. well hopefully you get the idea and hopefully you will get the DVD and enjoy.( Elaine Cassidy is just great in this.. gorgeous in fact.... i have to declare i am in her fan club... Hi Elaine : )",1,"BBC's 3 hour adaptation of the novel by Sarah Waters...""Fingersmith"". Life is tough without money, especially in Dickensian London. Dark deeds"
"In order to stop her homosexual friend Albert (Perry King) from being deported back to Belgium, Stella (Meg Foster) decides to marry him. The only other problem with that is that Stella herself is a lesbian. The two have their separate lives when one night after Albert's birthday party, they fall into bed and then into love. Later in the film after falling in love, Stella suspects Albert of cheating and shows up at his job one night late after closing. What she finds will leave the viewer stunned. This is a great film, very original. Perry King and Meg Foster are so good in their roles that it is amazing that they were not better recognized for their work here. Very controversial upon its release in 1978, the ""R"" rated film is now ""PG"" in this much more liberal time.<br /><br />Recently released on DVD, the disc contains a ""Making Of"" segment on the special features and in it it's stated that the film was based on an actual story so the viewers who say the film is not ""real"" are mistaken. Everyone is an individual and different people fall in love for different reasons-these are the issues explored in this wonderful film for everyone who has ever loved!",1,"In order to stop her homosexual friend Albert (Perry King) from being deported back to Belgium, Stella (Meg Foster) decides to marry him. The"
"In the wasteland that Hollywood Productions have become of late, this movie - in and of itself - is truly ""MANNA FROM HEAVEN""!!!<br /><br />In what could best be described as a ""cute"" movie, approximately 350 years of movie acting experience (allright - give or take 100 years!) joyously lights up the screen to tell a tale of deceit, remorse, and redemption about a Catholic Family in Buffalo, NY.<br /><br />Truly well-positioned to take its place in the ""feel-good"" movie genre, this quiet little independent film by the Burton Sisters' FIVE SISTERS PRODUCTIONS COMPANY will leave a smile on your face and joy in your heart, all while renewing your faith in mankind.<br /><br />From the spectacular opening scene shots of Buffalo, NY to the final credits, the film manages to tell a tale that could have been told of any family, anywhere. Yet, somehow this particular gathering of family and ""family by association"" in a small, non-descript house in Buffalo more than fits the bill. If you've never been to Buffalo, you'll leave the theater with thoughts of ""shuffling off"" for a visit! Shots of the city landmarks and surroundings help to bring a quaint, down to earth tone to the film - which suits it just fine. The quiet beauty of the ""Queen City of the Great Lakes"" compliments, rather than detracts from the tale that is being told. If only more movies would take advantage of the natural beauty of this country's ""second cities"" instead of running off to a soundstage somewhere, the end results would be so much more believable.<br /><br />Great performances by Shirley Jones, Frank Gorshin, Wendy Malick, Jill Eickenberry, and the rest of the ensemble cast prove again that true talent outlasts Hollywood's ""flavor of the week"" any time!<br /><br />GO SEE THIS MOVIE!<br /><br />You've wandered in Hollywood's desert for too long!",1,"In the wasteland that Hollywood Productions have become of late, this movie - in and of itself - is truly ""MANNA FROM HEAVEN""!!!"
"I have done a lot of international travel, both on business and as a tourist. For both types I assure you the best advice is also the oldest: Always drink the wine of the country. In this movie the archangel Michael comes to Earth on business, wraps it up quickly and decides to hang around for a little touring. Boy! Does he ""drink the wine of the country.""<br /><br />Could man be drunk forever with liquor, love and fights <br /><br />He'd lief rise up of mornings and lief lie down of nights.<br /><br />These are things you can't do in Heaven so he enjoys them while he's here! Of course it turns out he had a couple of other jobs to tackle and, if he is less direct about them than he was about the first one, he is just as successful. The final scene is a little schmaltzy but it is also wonderful. Jean Stapleton gets to dance with John Travolta.",1,"I have done a lot of international travel, both on business and as a tourist. For both types I assure you the best advice is also the oldest:"
"Paul Reiser did a spectacular job in writing this movie. Peter Falk gives the performance of his life. It is worthy of an Academy Award. This was one of the most poignant and funny movies of the year. Reiser's wit is fantastic and he is as good as it gets and as he was in his long running TV sitcom ""Mad about You"". Peter Falk did a masterful job as his dad, and Peter who is now 78 years young made us laugh and cry at the same time. The supporting cast was equal to the task especially the gorgeous gorgeous Elizabeth Perkins. It is a must see movie for 2005. We bet that everyone across all ages and religions will love this movie and somehow relate to it in one way or another. We have mothers and fathers and siblings like these in the movie. We have all had the good and bad times together and wish things were the same but different.",1,Paul Reiser did a spectacular job in writing this movie. Peter Falk gives the performance of his life. It is worthy of an Academy Award. This was
"Wow. this movie is the voice of a climbing generation. Director Sam Keith takes us to the darkest depths of Man's soul where we find love, life, and top-roping. World-weary Telly (Leo Fitzpatrick) follows his heart and his anchors through a cerebral journey to find sanity in a post-apocalyptic Colorado. Instead, Telly meets confrontation in Don (Jason Bortz), the embodiment of machismo and a zeitgeist of humanities foibles. The epic film comes to a climbax at a gut-wrenching top-roping competition that will make even the strongest willed viewers squeamish at the dizzying heights.<br /><br />This movie has it all: Top-roping outside, Top-roping in the gym, Cut-off shorts and sleeveless flannel shirts, Awesome climbing footage (some so good, you see it 2 or 3 times!), Bear and snake attacks.<br /><br />I gave the movie 8 out of 10 because I wanted to see the romance develop a bit more. It seemed as if the film was leading up to a spicy, top-roped sex scene between Telly and his new lover, but alas, it wouldn't fit into the already jam-packed hour and a half thrill ride.<br /><br />Fans of Cliffhanger and Mission Impossible II will find this flick to be a diamond in the rough. Overall, if you are ready to challenge your world view on humanity and climbing, this is the film for you!!!1",1,"Wow. this movie is the voice of a climbing generation. Director Sam Keith takes us to the darkest depths of Man's soul where we find love, life"
"Once a wise man from India once said, ""First they will laugh at us. Then they will hate us. Then they will fear us."" Know that yes this film's budget was a bit off, but even then with its story still takes our interest many yrs later, regardless of how it may have looked. But know soon, in due time ""Masten Thrust"" will arise to the big screen once again. Then he and the new redesigned T-Rex will more then shock you. It will scare many for centuries to come!! This film is in current pre-production and will be nothing like anything you have ever seen before! <br /><br />This will be beyond THX format.....right into 4-DX format. <br /><br />""Be afraid, be VERY afraid!""",1,"Once a wise man from India once said, ""First they will laugh at us. Then they will hate us. Then they will fear us."" Know that"
"This is a great off-the-wall romantic comedy about love, work, pandering to the public taste, and midlife crises. The main character is a talented movie director who decides to make a silly PG-13 movie to get himself out of hock with the IRS. It has an excellent cast, a wide range of humor (from deadpan to slapstick), and fine writing. It's also a wry send-up of the movie industry. The metacommentary includes several excellent cuts between reality and the movie that's being made, and in some places the film departs from strict realism. The result is a multi-dimensional masterpiece of wry midlife humor.",1,"This is a great off-the-wall romantic comedy about love, work, pandering to the public taste, and midlife crises. The main character is a"
"For people like me who were born long after the '60s ended, we can only learn about the era through cultural artifacts, of which ""Hair"" is one. This is certainly a well done tour de force. One can get a sense of how things were for the hippie culture. Probably the most impressive scene - for me at least - is when the group crashes the rich people's party. As for the movie's final scene, one might interpret it as the symbolic end of everything that the '60s represented.<br /><br />But no matter how one interprets this movie, it's important to understand that even though the '60s themselves may have ended, the movements that typified them still exist in small enclaves. It's a time that people won't soon forget.<br /><br />Anyway, this movie is one that I definitely recommend. Milos Forman scored another great one here, right between his two masterpieces ""One Flew Over the Cuckoo's Nest"" and ""Ragtime"" (so why did he later make a piece of crap like ""Man on the Moon""?!). Starring John Savage, Treat Williams and Beverly D'Angelo.",1,"For people like me who were born long after the '60s ended, we can only learn about the era through cultural artifacts, of which ""Hair"""
"I can tell you just how bad this movie is. I was in the movie and I haven't seen it yet, but I cringe at the thought of anyone actually paying to see me drunk. Especially considering what we did that year. The thing is that they probably over edited it. Especially the scene where my roommate was snorting coke of the tits of a Mexican prostitute (they probably should have followed him around). We made a few come and go appearances but aside from that I can't really remember anything. I was the MC in a few scenes (from what I'm told. What I can tell you is that everyone avoided the camera crew since who wants to be remembered as the guy who threw up or the girl who showed her tits to the world (or the girl that loser lost his virginity to). Overall the trip itself was crazy but people act different once the camera is on them.",1,"I can tell you just how bad this movie is. I was in the movie and I haven't seen it yet, but I cringe at the thought"
"Basically, the movie might be one of the most mesmerizing titles made by either of the two Scotts(Ridley and Tony). Let's make it straight, the movie deserved its hype as one of the most stylish actioner/thriller ever made.<br /><br />When it comes to disgruntled tragic heroes, Denzel Washington and Tony Scotts really make a perfect duo. Both this movie and Deja Vu are better thrillers you can expect. Washington really got very comfortable in the shaky cameras and every executing scenes in the movie. One would easily be related to his character's emotions therefore enjoyed all the killings on the road. It's a success that they created a super-dark Mexico city with a lot of shits happening. One would be easily convinced by the extent of corruption depicted in Man On Fire. I don't know what would the Mexicans think when they watch this......<br /><br />Well, let's face it again. It's among the best of the Death Wish genre, but it also suffered from extensive amount of violence. It's a bit annoying that they justify the actions of a vigilante by making the movie very realistic and let Denzel Washington play the ""missing sheep"" type of tragic hero. In the end, they even had the kidnapper shot in his own swimming pool like a documentary. I was checking on IMDb if the movie was based on real events for that...... So that's for your consideration if you also finds the movie's theme is a little bit phony.<br /><br />At the end, I hope one would not take this movie for real.<br /><br />8/10 for art direction/editing/cinematographic/Denzel Washington.",1,"Basically, the movie might be one of the most mesmerizing titles made by either of the two Scotts(Ridley and Tony). Let's make it"
"I saw this film last night at a ""pre-Code"" film festival, and I have to tell you that when Gary Cooper turned his head for his introductory close-up, the entire audience gasped. He was just that beautiful.<br /><br />Cooper's looks aside, this film displays Rouben Mamoulian's directorial artistry to perfection. Wonderful scene-fades, creative camera angles, symbolic allusions--Mamoulian just keeps exploring the directorial medium and coming up with innovation.<br /><br />This was Sylvia Sidney's first role in Hollywood, after her success on the New York stage, and she is just as lovely as a Gary Cooper leading lady ought to be. It's nice to see her in a role with a harder edge than many she was given--so often she looks like she's afraid she's about to be hit by someone.<br /><br />There are lots of familiar faces in this film, including the wonderful Wynne Gibson. Most striking is Guy Kibbee, best known for playing fatuous rich men, as a grinning and mendacious hit-man.<br /><br />There aren't nearly enough of these pre-Code films available on VHS or DVD, so if you can't find a pre-Code festival near you, try campaigning Turner Classic Movies for a broadcast! As for the reviewer who believes Gary Cooper was too stupid to have dialogue more complex than ""Yep"" or ""Nope,"" he should perhaps consider Coop's performance in films such as ""Mr Deeds Goes to Town"" or ""Meet John Doe."" Although heaven knows anyone who looked that good shouldn't have to be smart as well.",1,"I saw this film last night at a ""pre-Code"" film festival, and I have to tell you that when Gary Cooper turned his head for his"
"This is an amazing movie from 1936. Although the first hour isn't very interesting (for the modern viewer), the stylish vision of the year 2036 that comes afterwords makes up for it. However, don't plan on being able to understand all of the dialog - the sound quality and accents (it's American - but ""1930s"" American) make it difficult.<br /><br />Basically, the story is a sweeping 100 year look at a fictional US town called ""Everytown"". It spans from 1936, when a war is on the horizon, to 2036, when technology leaps forward and creates its own problems.<br /><br />The first one hour is a bit slow - although it's tough to tell what audiences back then would have thought. The events, suspense and visuals are pretty low-key in today's terms. However, when it gets to the future, it's just plain fun to watch. The large sets and retro sci-fi look of everything is hard to beat.<br /><br />Unless you have great listening abilities, this movie is hard to listen to. I think I understood only 80% of the dialog. It could use closed-captioning.<br /><br />If you're a sci-fi fan, this is one of the genre's classics and is a must see (well, at least after the first hour). For the average viewer, wait until there's a closed caption version and then watch it if you're comfortable with movies of this time period.",1,"This is an amazing movie from 1936. Although the first hour isn't very interesting (for the modern viewer), the stylish vision of the year "
"I started to watch this show by accident, but I love it. The fact that main character is in a wheelchair is something that lacking in television, especially for kids shows. My five-year-old nephew (as most children do) would just stare at people who were in wheelchairs or had some other type of handicap but after he watched Pelswick it just seemed to be a normal occurrence to him. Every time he saw a wheelchair he would simply say ""Like Pelswick"" and go on with what ever he was originally doing. And YES the animation is a little crude, but if you can stand to watch through the first season of the Simpsons then this isn't that bad. The ""Genie"" is actually an Angel who is there to help Pelswick learn lessons in life. He CAN NOT walk some else said he could walk some of the time, I've seen every episode and he never to my recollection walked, he is a paraplegic he has no feeling below his armpits (he mentions it in an episode). As for the humor if you can get a copy of the ""Ntalented"" episode, which lampoons boy-bands, you will instantly love this show.",1,"I started to watch this show by accident, but I love it. The fact that main character is in a wheelchair is something that lacking in television, especially"
"Mel Torme and Victor Borge, in their younger years, serve to make this film interesting - and especially viewing a young Sinatra, on the sunny side of 30, and definitely conveying that this was his ""yes, I'm a popular singer, but hardly an actor yet"" stage. Michele Morgan is an annoying, inane presence, and Jack Haley is an actor whose appeal has always been totally lost on me. Leon Erroll is silly, as always, but overall pretty funny. 7 stars of a potential 10 is about the right ""grade,"" because with the combination of its positive aspects, along with the lack of much of a story, and a silly one at that, and the fore-mentioned annoyances - it is overall average at best. Most of the fascination is from the viewing of the three entertainment icons in their early years.",1,"Mel Torme and Victor Borge, in their younger years, serve to make this film interesting - and especially viewing a young Sinatra, on the sunny"
"This film for me and my wife is more entertaining than all the bloc-buster violent thriller/mystery/murder movies that abound. It is about real people making the best of their lives. They just happen to be Indian and the main characters are in law enforcement. The realistic acting and the great scenery more than make up for the slightly implausible plot. The sound track is by BC Smith, who also did the soundtrack for Coyote Waits, and is great. Adam Beach plays a tribal policeman who is a little bit accident prone and Wes Studi is the stoic consummately professional detective. There are many other fine either supporting or cameo roles by Graham Greene, Tantoo Cardinal, etc. We have also seen Coyote Waits, another adaptation of a Hillerman novel, and we greatly enjoyed it too.",1,This film for me and my wife is more entertaining than all the bloc-buster violent thriller/mystery/murder movies that abound. It is about real
"William Shakespeare's The Merchant of Venice is about a Jewish moneylender and his bond to extract a pound of flesh from the wealthy merchant Antonio, the forfeiter of a debt. The Jewish moneylender, of course, is Shylock and he is given such a towering performance by Al Pacino that even outstanding actors like Jeremy Irons, Joseph Fiennes, and Lynne Collins fade into the background. The film is set in 16th century Venice and director Michael Radford relies on setting, mood, and realism to tell its story, rejecting lavish period costumes or a modern setting with rock music to appeal to a wider audience.<br /><br />Radford slices the play's three-hour length to a manageable two hours and eight minutes and also provides some historical background. In the opening narration, he tells us how Jews came to England, were subject to increasing persecution, and eventually expelled from England. They were forbidden to own property, could make profits only by lending money at interest, and were forced to live in a Venetian ""geto"", a forerunner of darker events to come. In the film, the merchant Antonio (Jeremy Irons) spits upon Shylock in public, yet feels no shame in going to the usurer to borrow 3000 ducats to help his friend and suggested lover Bassanio (Joseph Fiennes) to properly court Portia (Lynne Collins), a wealthy heiress. Though Shylock has been insulted by Antonio, he agrees to loan the money without interest for three months on the condition that forfeiture of the bond grants him the right to exact a pound of flesh from Antonio's heart.<br /><br />The play is primarily a drama of hatred and revenge, but like many of Shakespeare's works there are touches of broad comedy as well. Here the comedy involves three pairs of lovers: Bassanio and Portia, Gratiano, Bassanio's friend, and Nerissa, and Lorenzo, another friend of Bassanio, and Jessica, Shylock's daughter. Portia has offered herself to the person who can pick the right treasure from one of three boxes, made of gold, silver, and lead. The Prince of Morocco chooses the one of gold, the Prince of Aragon the one of silver and both are disappointed. Bassanio, however, loves her for herself and opens the leaden casket to find the portrait within. Radford's adaptation conveys a remarkable feeling for time and place. Portia's residence at Belmont suggests one of those splendid summer homes complete with immaculate gardens and art treasures hanging in every room and contrasts well with the grungy look of Shylock's city with its dank alleyways.<br /><br />When it becomes clear that Antonio cannot repay the debt, Bassanio returns to Venice, leaving Portia behind. When he arrives, the loan is in default and Shylock is demanding his pound of flesh. Even when Bassanio, backed by Portia's wealth, offers many times the amount in repayment, Shylock is intent on revenge not only for the loss of the money but for a lifetime of outsider status. The duke, who sits in judgment, will not intervene as Portia enters in the guise as a lawyer to defend Antonio. It is here that the film reaches its dramatic heights as all parties come to court to achieve a final resolution.<br /><br />The Merchant of Venice is not only about an unpaid debt but also about the estrangement of Jews from Christian society and their desire for belonging. It has been one of Shakespeare's most controversial plays and analysts have debated for a long time whether it is an anti-Semitic play or simply a play about anti-Semitism that reflects the prevalent view of Christian society in Elizabethan England. Although Shylock is definitely a caricature, he is an ambiguous figure and there are many indications that Shakespeare views his flaws as human failings, not Jewish ones. The Duke recognizes that he is simply a man who has failed to adhere to the compassionate language of the Torah.<br /><br />In the monologue, ""I am a Jew. Hath not a Jew eyes? If you prick us, do we not bleed? if you tickle us, do we not laugh? if you poison us, do we not die? and if you wrong us, shall we not revenge?"", Shylock shows a universal humanity, expressing the equality of all men. Though we are horrified at the sentence he wishes to carry out, we can feel his pain accumulated over the years. Pacino's performance brings new vigor to the text and his often over-the-top persona is replaced with a gentler, more understated demeanor that brings understanding to his cause.. During a Toronto International Film Festival interview last September, Radford said about Pacino, ""when you work with a brilliant actor, you have a great machine. It's a bit like driving a powerful car. You have to dare to do it."" He has dared and we are all the beneficiaries.",1,"William Shakespeare's The Merchant of Venice is about a Jewish moneylender and his bond to extract a pound of flesh from the wealthy merchant Antonio, the forfe"
"I would not have known about this film if not for its ""surprise"" Oscar nomination for Best Animated Feature film. Thankfully, it came to pass that I was able to watch this animated little treasure.<br /><br />The story is about the child Brendan who was the nephew of the imposing and overprotective Abbot of the township of Kells. The main pre-occupation of the Abbot is to build a wall to protect Kells from the attacking Vikings. One day, Aiden, the renowned illustrator from Iona, sought refuge with them. Aiden opens Brendan's eyes to the art of illustration and the lure of the outside world. Along the way, Brendan befriended the white forest sprite Aisling, as he sought to recover an ancient crystal invaluable to the meticulous art of book illustration.<br /><br />""The Secret of Kells"" is unlike most of the animation released these days. It is a throwback of sorts as the illustrations are done in stark geometric lines and design without much care for realism, as much as symbolism. The movements of these lines are reminiscent of the simplistic yet fluid animation style used at the beginning sequence of ""Kung Fu Panda."" However, it is the magnificent use of color that is the main source of wonderment for the audience. The reds used in the Viking invasion sequence is unforgettably haunting.<br /><br />Try to catch this quiet gem of a film. It is a welcome respite from all the senseless bombast of current animated fare such as ""Monsters vs. Aliens"" and the like. The sparse Celtic musical score is effective in evoking the sense of fantasy that imbues the film. OK, the story might be a little shallow and the ending a bit wanting. I would have liked to know more about the Book that Brendan and Aiden was working on. But the clear star of this film is clearly its amazing stylized artwork, said to be based on the artwork in the real Book of Kells.",1,"I would not have known about this film if not for its ""surprise"" Oscar nomination for Best Animated Feature film. Thankfully, it came to pass that"
"For comedy to work, there are many factors involved:<br /><br />1. Don't be afraid to take risks. 2. If anyone or anything deserves to be poked fun at, do it and continue to do it,<br /><br />...but most of all:<br /><br />3. BE FUNNY!!!!<br /><br />""The Chaser's War on Everything"" succeeds in all those three things. In fact, the show proved to be so popular and so funny that already only months after it's first episode, a DVD of the first season was released. I picked it up within days of it being released and hit the floor laughing and had so many fu#@ing tears in my eyes- It's that well, good!<br /><br />In short and to save me blabbing on about the show- watch it, buy it, podcast it, whatever will make you watch the fu$#ing best show in the world!!!!!<br /><br />Go the CHASER!!!!",1,"For comedy to work, there are many factors involved:<br /><br />1. Don't be afraid to take risks. 2. If anyone or"
"Even longtime Shirley fans may be surprised by ""Now and Forever."" The movie was filmed with Paramount studios  not with Shirley's parent company Twentieth Century Fox  in 1934, before Fox producer Darryl Zanuck had perfected the successful Shirley formula (cute songs, cold hearts for her to melt, young couples for her to play cupid to, happy endings). Thus ""Now and Forever"" falls into the category of a Shirley vehicle without the standard Shirley story. It is an awkward position for any movie, but this impressive, talented cast makes it work.<br /><br />Gary Cooper and Carole Lombard star as fun-loving, irresponsible con artists Jerry and Toni Day. The only thing that this devoted yet dysfunctional duo seems to hate more than being together is being apart. When they are suddenly landed with custody of Jerry's young daughter Penny (Shirley Temple), it is Toni  and not Penny, as many believe  who persuades Jerry to give up his criminal career. But Jerry flounders at his desk job, and desperate to prove that he can provide for his new family, he soon returns to thieving and dishonesty. In a standard Shirley device, Penny tries to melt the heart of crusty curmudgeon Felix Evans, the victim of one of Jerry's cons, but her attempt fails, for Evans is revealed to be a con artist himself, and he blackmails Jerry into helping him steal jewels. The drama, gunfight, death, and sorrow that follow all make this film a very unusual one for Little Miss Sunshine. There is no happy ending, no dancing, and only one song sequence (the cute number ""The World Owes Me a Living"").<br /><br />But this does not mean that Shirley fans should avoid ""Now and Forever."" Rather, it's divergence from the usual Shirley story make it more interesting and memorable than many of her other films. But beware: You should avoid colorized version of this film, and see it in black-and-white if you can. The color is bright, garish, and unrealistic, and in many scenes, Shirley's famous curls are actually red instead of blonde. Yikes!",1,"Even longtime Shirley fans may be surprised by ""Now and Forever."" The movie was filmed with Paramount studios  not with Shirley's parent company Twentieth Century"
"I, too, found ""Oppenheimer"" to be a brilliant series and one of the finest offerings ever on American PBS. David Suchet was particularly effective as Edward Teller, as I recall, and the overall conception was spectacularly good. The only reason that the series doesn't rate a full 10/10 is for the low-budget production values in some areas. Actual content is absolutely first-rate in my recollection.<br /><br />The Oppenheimer miniseries will be released in the UK on July 31st! It will be a Region 2/PAL set, but it would seem that a Region 1/NTSC set should be soon in the offing.<br /><br />If you have a universal player in the US, you can order the series right now from Amazon UK.<br /><br />http://tinyurl.com/znyyq<br /><br />Huzzah!!",1,"I, too, found ""Oppenheimer"" to be a brilliant series and one of the finest offerings ever on American PBS. David Suchet was particularly"
"This film is stunningly beautiful. Goldsworthy's art really benefits with the medium of film because you can see the art at its most beautiful, moving and changing and blossoming. I strongly recommend this movie to everyone. I can think of nothing else to say about it. It's just the kind of movie you HAVE TO see, because it's so visually compelling and left me very refreshed when I left the theatre.",1,"This film is stunningly beautiful. Goldsworthy's art really benefits with the medium of film because you can see the art at its most beautiful, moving"
"Anthony Quinn is a master at capturing our heart and sympathy. He portrays a Romanian peasant with a below average IQ, harassed by his wife to do more. It's WWII and the Nazis have taken over his country. Soon he finds himself digging entrenchments hoping to benefit himself in his wife's eyes. The Nazis have different ideas. Through the next years we watch events unfold through his naive eyes, but all he wants to do is go home. His manipulations and ill luck just get him in further hot water. Finally, through no fault of his own, we see his picture on the cover of ""Der Spiegel"" as the perfect Aryan. The war ends and the allies put him on trial for war crimes. But all our peasant wants to do is return home to his wife.",1,"Anthony Quinn is a master at capturing our heart and sympathy. He portrays a Romanian peasant with a below average IQ, harassed by his wife to do more."
This is the second film I've seen of Ida Lupino as a director after 53's the hitch-hiker. I think this one was a better film then that one. This one has a girl who is about to get married and she is then sexually assaulted and doesn't like everyone looking and talking about her so she runs away and and is taken in by a family. I think Leonard Maltin's review is right only to give it 2 and 1/2 stars.,1,This is the second film I've seen of Ida Lupino as a director after 53's the hitch-hiker. I think this one was a
"A gritty look at New York City and dock workers. This is a classic film, realistic, brutal at times, always believable. It was originally shown LIVE on tv,also starring Sidney Poitier. John Cassavetes was a fantastic director and actor.",1,"A gritty look at New York City and dock workers. This is a classic film, realistic, brutal at times, always believable. It was originally shown LIVE"
"I saw this movie tonight in a preview showing and it was fantastic. It does well in portraying issues that the average High School student is subjected to. <br /><br />I left the movie feeling stunned and saddened and yet grateful that this movie will have a chance to raise awareness through its audiences regarding these issues (bullying, rape, suicide and depression).<br /><br />Its a Fantastic Aussie Film.<br /><br />Go see it.<br /><br />Support it.<br /><br />Learn from it.",1,I saw this movie tonight in a preview showing and it was fantastic. It does well in portraying issues that the average High School student is subjected to. <
"Hayao Miyazaki's magic continues with this absolute crowd pleaser Ponyo on the Cliff by the Sea, his latest animated film, which turns on the usual sweetness to charm your socks off. I thought that the trailer featured its song which was quietly hypnotic, and I didn't have to wait for an invite to make sure I got my ticket for the sneak preview of the movie, scheduled to open here next week.<br /><br />For fans of Studio Ghibli films, you'll probably know what you're in for, as Miyazaki has yet another winner in his filmography, that will win new fans over. I'm embarrassed to say the least that I've so far watched only My Neighbour Totoro (eyes that pile of Ghibli DVDs) and love it to bits, but I guess this would serve as a final push for me not to continue missing what would likely be animated films that I would enjoy.<br /><br />Ponyo (voiced by Nara Yuria) is a magic goldfish that yearns to know what is life beyond the sea, with her constant forays in a bubble to the surface of the water to sneak a peek. Nonetheless these ambitions do not bode well with her humanoid dad Fujimoto (Tokoro Joji), who harbours some hatred toward the human race for pollution, and briefly touching a subplot on environmental protection / revenge by Mother Nature as well. An accident one day sees Ponyo being washed ashore, and picked up by five year old boy Sosuke (Doi Hiroki) who lives on a house on the said cliff with his mother Lisa (Yamaguchi Tomoko), while dad Koichi (Nagashima Kazushige) is mostly out to sea since he's a sailor. And you can expect some moments of throwback to the likes of The Little Mermaid, or Splash made for kids. Saying anything more would be to spoil the fun.<br /><br />The artwork here is still simply astounding even though it's in 2D glory, knowing that each cell is painstakingly worked on. There are so many things going on at the same time within the same frame, that you'll probably be game for repeated viewings just to spot them all. This definitely beats any 3D or CG animated production any day given its beauty coming from its simplicity, and not only from the artwork department, but on its story too, despite complaints coming in that it took a leaf from the Hans Christian Andersen classic. While there are avenues to make this film extremely dark, it only suggested certain dark themes, but opted instead for a film with more positive emotions, suitable for both kids and adults alike.<br /><br />At its core, its about love, that between the family members of Koichi, Lisa and Sosuke, and especially between mother and son. More so, it's about the love between the boy and his new pet fish which he christened Ponyo, and I tell you Ponyo herself has enough cuteness in her to beat the likes of Bolt, WallE and Eve all hands down. Characterization here is top notch, and it's hard not to fall in love with Ponyo, in whichever form adopted, especially when she's such a playful being who doesn't hide her emotions - if she's upset with you, either she turns away or you could expect a jet stream come spewing from her mouth into your face!<br /><br />Ponyo on the Cliff by the Sea is a definite shoo-in to my top films of this year without hesitation. And the next time I go to Tokyo, I'm sure as hell going to make my way to the Ghibli Museum to bask under the magical world brought to us by Hayao Miyazaki. Highly recommended film, so don't you go missing this on the big screen!",1,"Hayao Miyazaki's magic continues with this absolute crowd pleaser Ponyo on the Cliff by the Sea, his latest animated film, which turns on"
"Masayuki Suo, who directed this fine film, is on a role. After the decent ""Fancy Dance"" and the classic (in Japan, anyway) college-sumo comedy ""Shiko Funjatta"", Suo has followed his own huge footsteps with a smashing success.<br /><br />The story is engaging. We both laugh often (Naoto Takenaka is hilarious, as he is in Suo's two previous films) and really root for the characters. But to me the big bonus is the look this movie gives the viewer into Japanese society - real life in Japan. Suo has a knack for showing real-life activities with entertaining flair. The result is a movie that will pull you in, make you laugh, make you think, and both entertain you and give you insight into today's Japan.<br /><br />Also look for the the main 8 actors from Shiko Funjatta, as they all appear again in various roles, from supporting characters (Takenaka) to short cameos (many).",1,"Masayuki Suo, who directed this fine film, is on a role. After the decent ""Fancy Dance"" and the classic (in Japan"
