text,label,input
"While credited as a Tom and Jerry cartoon, this is not the cat-and-mouse team but an earlier Mutt-and-Jeff rip-off featuring them going to Africa and disguising themselves in the stereotypical burnt cork makeup to try to blend in. While the dialect humor is mostly lame, there is a brief musical sequence involving ""black skeletons"" that was entertaining. I have to ask however, how could Tom and Jerry still have their makeup stay on even after being dumped in the water a couple of times? One of many entries produced by the Van Beuren Corporation for distribution by RKO Radio Pictures before RKO made a deal with Disney. Only worth seeing if you're an animation buff or is interested in how certain ethnicities were stereotyped as entertainment way back when.",0,"While credited as a Tom and Jerry cartoon, this is not the cat-and-mouse team but an earlier Mutt-and-Jeff rip-off featuring them going"
"Snow White is in my opinion a bad movie on an artistic point of view. The plot is pretty much foreseeable, the characters are stereotypes, the editing too exaggerated. Anyway, the movie seems not to have a lot of artistic ambitions. <br /><br />Instead, I think this is a straight commercial thing. Including a character from the french part of Switzerland (the actor IS the leader of the band he is touring with in the movie - the band's called SENS UNIK) seems to aim to a larger audience. A straight German-swiss movie would not have sold in the french part - and vice versa. What really got on my nerves were the product placements all over the movie. Sometines scenes remembered of advertisement clips! <br /><br />I also think the topic of ""young people taking drugs without any other targets in their lives"" is a wide spread reality in Zurich. Therefore, it should be elaborated with more care. I hope Samir got enough money with Snow White, in order that his next movie is gonna show his true artistic skills.",0,"Snow White is in my opinion a bad movie on an artistic point of view. The plot is pretty much foreseeable, the characters are stereotypes, the editing too"
"<br /><br />What is left of Planet Earth is populated by a few poor and starving rag-tag survivors. They must eat bugs and insects, or whatever, after a poison war, or something, has nearly wiped out all human civilization. In these dark times, one of the few people on Earth still able to live in comfort, we will call him the All Knowing Big Boss, has a great quest to prevent some secret spore seeds from being released into the air. It seems that the All Knowing Big Boss is the last person on Earth that knows that these spores even exist. The spores are located far away from any living soul, and they are highly protected by many layers of deadly defense systems. <br /><br />The All Knowing Big Boss wants the secret spores to remain in their secret protected containers. So, he makes a plan to send in a macho action team to remove the spore containers from all of the protective systems and secret location. Sending people to the location of secret spores makes them no longer a secret. Sending people to disable all of the protective systems makes it possible for the spores to be easily released into the air. How about letting sleeping dogs lie?! <br /><br />The one pleasant feature of ENCRYPT is the radiant and elegant Vivian Wu. As the unremarkable macho action team members drop off with mechanically paced predictable timing, engaging Vivian Wu's charm makes acceptable the plot idea of her old employer wanting her so much. She is an object of love, an object of desire -- a very believable concept!<br /><br />Fans of Vivian Wu may want to check out an outstanding B-movie she is in from a couple years back called DINNER RUSH. DINNER RUSH is highly recommended. ENCRYPT is not.",0,"<br /><br />What is left of Planet Earth is populated by a few poor and starving rag-tag survivors. They must eat bugs and insects, or whatever"
"Michael Dudikoff stars as Joe Armstrong a martial artist who fights ninjas who are stealing weapons from the U.S Army, in this entertaining yet admittedly brainless martial arts actioner, which is hampered by too many long pauses without action, but helped by some high energy action setpieces as well as Steve James' performance.",0,"Michael Dudikoff stars as Joe Armstrong a martial artist who fights ninjas who are stealing weapons from the U.S Army, in this entertaining yet admittedly brain"
"The synopsis of this movie led me to believe that it would be a story of an unconventional woman challenging the conventions of the society in with she lives. I like strong female characters and expected a movie much along the lines of ""Chocolat"" with a less fairy tale and more bite. What I got was a cast of despicable characters.<br /><br />For a character-driven movie to be effective, I need to feel a connection or compassion for the people. There was no one with whom I could relate in the movie. Grazia (Golino, whose work I admired in ""Rain Man"") portrays a mentally ill, probably bipolar, female that is often rude, aggressive and violent. Her husband bickers and yells, when he is not hitting or slapping someone. The children are rude brats. They yell at each other and the females in the movie. They attack other children with no provocation. Violence begets violence. This seems to be an island of unfeeling, aggressive, violent and rude people all the way around.<br /><br />The direction is not compelling. There are intermixed scenes that attempt to be art, but instead bore the viewer. The location is exceptionally gorgeous, but even that fails to be captured to the degree that it could be on film.<br /><br />I would have to recommend that you stay away from this failure of a movie.",0,The synopsis of this movie led me to believe that it would be a story of an unconventional woman challenging the conventions of the society in with she lives. I
"I saw this film without knowing much about it at all. The split screen device was immediately irritating, and things didn't improve for me after the title sequence had finished. The plot, characters and dialogue were all extremely cliched - poor guy from abusive family gets thrown out of home, wants to get out of his 'lot', reinvents himself, changes his voice, dresses in others' clothes, is adopted by a gay man who he proceeds to disgard on his way up to becoming part of an international set of drug taking British aristocrats.<br /><br />The estate of Patricia Highsmith (talented mr ripley) should be suing the makers of this film. The triple screen to me, together with the over 120 min duration, emphasises the almost non existent editing. Can't decide which image works and is the most powerful, why not show three and hope you get it right with one of them. This gimmick removed any connection or interest I had with any of the characters. Important dialogue was repeated 3 times across each screen, as if to say 'this is an important / moving / deep moment, ok!'.<br /><br />Don't waste your time.<br /><br />",0,"I saw this film without knowing much about it at all. The split screen device was immediately irritating, and things didn't improve for me after the title sequence"
"I don't usually write a comment when there are so many others but this time I feel I have to. I have spoken of taste in another review, saying it's all in the eye of the beholder but when it comes to this film, if you like it, it simply means you have bad taste.<br /><br />I love films. I loved ""Isle of the Dead"" which is pretty much an unknown B&W film. I even liked ""Scream"" and ""Scary Movie"" I liked these films because they have, if not a lot, at least something good about them. I appreciate 99.9% of the films I've seen because they tell a story which I haven't heard before, and most directors only make films with a good storyline. Throughout this film I was thinking ""Where is this going?"" (even near the end) ""Where did they get these awful actors from""? ""Was that supposed to be a joke?"" and suchlike. With the obvious twist looming I was sceptical, but hoped it would perhaps ""make"" the film and prove I hadn't wasted my time. I was sadly mistaken. The storyline was bad to begin with and the twist actually ruined any glimmer of hope there was. Here's a rundown: Storyline  much like the first film, which was alright, this one is slow and sparse with no audience relation to the characters or the situations. The situations are cringeworthy and shallow and completely boring and predictable. The twist was terrible, it didn't make me feel a thing, like excitement or WOW. Just ""My GOD."" There was nothing in the bulk of the film that you could look back to and think ""Oooo wasn't that clever"" because it wasn't. In ""Fight Club"" there are flashbacks at the end showing bits where Tyler's true identity was cryptically shown, and when you watched it again you saw more, it really was a work of genius, how it was written, laid out and directed. This was a meaningless attempt at an awesome twist. I think it was ""wild things"" that had like a pretty poor double twist and I still liked the film because the rest was OK and it wasn't trying too hard to be a big twist. Its like the CI2 writer thought it was gonna be the best twist ever. But really, its just a bad story with a bad twist dumped on the end. The film ended almost immediately afterward, with the whole film void by Sebastian's whole story build up meaning nothing and a horrible half forced, paedophilic ending with a particularly young and innocent acting girl. Acting  the actors in this film are appalling. Almost as bad a ""Sunset Beach."" - Extremely corny and badly performed. It's not even so bad it's good like ""Hunk"". The worst acting I thought came from Amy Adams who played Kathryn, it was a rigid, pathetic and badly thought out performance by her. Robin Dunne was also poor. I haven't seen ""American Psycho II"" yet, but no doubt his laid back ""cool"" style has ruined that film also.<br /><br />I can't even say it is a good film for teens, as its not. If my son or daughter liked this film I'd be ashamed. But they wouldn't anyway, as they would take into consideration all the things that make a good film, which this film has none of. Really. I'm disappointed that some have said ""you might not be in the age bracket for this film, and so dislike it"" I like all the films now that I liked as a teen and had very good taste. Also, do you really think that when you reach 20+ you suddenly don't like any teenish story lines? No. I liked ""Mean Girls"" and other generic teen films, and watch ""Beverly Hills 90210"" all the time. There's no excuse for poor directing, acting and screenplay I'm afraid. Besides, I was 16/17 when I first watched it. If anything, being older just makes you a better judge of a terrible film. I can't believe anyone can give it 10/10 either, one of my favourite films is ""Memento"" and I gave it 9 as I know there can be better. It is a shame for this site that people do that, give 10s flippantly, or don't get the films/show, and so give it 2.<br /><br />Anyone who liked this film really should vary their taste, and perhaps their lives, and with this realise that this is the worst film EVER made. (worse than ""Loch Ness"")<br /><br />If you aren't a teenager with bad taste, or simply don't have bad taste you will absolutely hate this film.",0,"I don't usually write a comment when there are so many others but this time I feel I have to. I have spoken of taste in another review,"
"This movie had the potential to be really good, considering some of the plot elements are borrowed from the sci-fi actioner THE HIDDEN. And Dolph always lends some cheesy appeal to his roles. But someone somewhere really dropped the ball on this one.<br /><br />Dolph plays a butt-kicking monk (!) who travels to New York to retrieve a key that unlocks a door beneath his monastery that has imprisoned the antichrist for 2000 years. He must battle the minion, who is a spirit that jumps from body to body much like THE HIDDEN and JASON GOES TO HELL. The minion, naturally, wants the key so it can let the antichrist out. Along for the ride is an annoying female archaeologist and together she and Dolph are chased by the minion-possessed bodies.<br /><br />If I'm making this sound entertaining, forget it. The pacing is very awkward and sluggish, the acting subpar at best, and the fight scenes staged poorly. Dolph sleepwalks through his role and spouts some of the worst dialogue of his career.<br /><br />The cheese factor really picks up at the end when the minion battles an army of machine-gun wielding monks at the monastery, but the rest of this flick is a snoozefest.<br /><br />Too bad, I really wanted to like this.",0,"This movie had the potential to be really good, considering some of the plot elements are borrowed from the sci-fi actioner THE HIDDEN. And Dolph"
"The promotions for ""Clubbed"" project a slick looking film based around the clubbing scene of the 1980's. What we end up with is a film with identity issues. The sub-plots end up taking over from what viewers would assume to be the main plot, so the focus on this film being mainly about ""clubbing"" ends up being left in the gutter.<br /><br />Boxing, depression, self-loathing, gangsters, bouncers and drug-deals, are all hastily crammed into 90 odd minutes. On no less than 4 occasions I had to check the run-time of the film, as the worry grew that this film was bound to disappoint.<br /><br />What club scenes we do see are bland and repetitive, featuring approximately 3 extras dancing in what is barely recognisable as a ""club"", hardly capturing the vibe of the day.<br /><br />If you're looking for a film about the 80's club scene, something along the lines of what ""Human Traffic"" did for the late 90's, forget ""Clubbed"".",0,"The promotions for ""Clubbed"" project a slick looking film based around the clubbing scene of the 1980's. What we end up with is"
"Janeane Garofalo has been very public in her displeasure about this film, calling it, among other things, anti-feminist. She has also said on her radio show she hates making ""romantic comedies"" because she doesn't believe in them. I wholeheartedly agree with Janeane here. This film is a trifle at best. She does her best, but overall, it was just another boring, unbelievable ""romantic comedy"" that has no basis in the real world. Whereas there will be some who will say ""suspend your disbelief"", one grows tired of having to suspend it nearly every time you get a romantic film from Hollywood. Janeane's character, for some reason, is usually filmed in shadows and darkness, which makes her look unattractive, while Uma's character is filmed in lighter tones (which probably displeased Janeane and is probably one of the reasons she detests this film). That really hurts the film if we are to buy the premise that Janeane is supposed to be the better looking of the two. As many have said here and on other comment threads, Janeane is not ugly, but in fact, quite beautiful. I haven't read one review where someone said Uma was better looking. Having said that though, I believe that Ben Chaplin's character would more than likely stay with Uma, not Janeane. Many men don't like really intelligent women (and many women don't like really intelligent men), and sadly, Ben probably would have stayed with Uma. And despite the director's attempt to make Janeane unattractive, it doesn't work. Her natural beauty comes through anyway.<br /><br />I think a lot of Janeane's male fans who are obsessed with her like this film because they like to think of themselves in the Ben Chaplin character, and actually scoring with Janeane. Janeane is a lot more complicated than the character she plays here (real life is always much more complex than Hollywood can imagine), so take a cold shower gentlemen. This is the role that Janeane is best known for, and that's a shame, as this really isn't that good of a film.",0,"Janeane Garofalo has been very public in her displeasure about this film, calling it, among other things, anti-feminist. She has"
"I don't know what that other guy was thinking. The fact that this movie was independently made makes it no less terrible. You can be as big a believer as you want... the majority of this film is mindless drivel. I feel i have been insulted by having to watch the first 40 minutes of it. And that alone was no small feat. Not only is the acting terrible, but the plot is never even close to developed. There are countless holes in the story, to the point where you can hardly even call it a story anymore. I've never read the book, so I can't critique on that, but this is the first review that I've written here and it's purpose is solely to save all you viewers out there an hour and a half of your life. I can't remember the last time I couldn't even finish watching a movie. This one really takes the cake.",0,I don't know what that other guy was thinking. The fact that this movie was independently made makes it no less terrible. You can be as big a
"There are several things wrong with this movie- Brenda Song's character being one of them. I do not believe that the girl is a lousy actor- I honestly don't. I believe she is given poor lines. She is just supposed to be, ""that vain, rich girl"", and while it is funny in the TV shows she plays in, it can't even get a dry laugh from me here.<br /><br />Either way, I really should have known what to expect when I sat down to watch this film.<br /><br />The movie was not that terrible...initially. Wendy's reaction to Shen was completely natural. I mean, how would you feel if a man, claiming to be a reincarnated monk, chased you around commanding you to wear a medallion and insisting that you were needed to fight ""the great evil"" and save the world? Which brings me to another point. I know this movie is entirely fiction, but it is still has a founding in Chinese culture. It seems like all of the ""warriors"" in Wendy's family line were women. Correct me if I'm wrong, but I doubt that the monks would've just been okay with that. Sure, maybe they could've worked it in somehow, but they offered no explanation whatsoever. By doing so, they just contributed to the many cheesy attempts at female empowerment made by Hollywood and the media.<br /><br />Nevermind that, however- let us continue.<br /><br />Wendy's character becomes more unbearable as the film go on. Yes, she is a teenager, and it is near homecoming- I mean, who wants to fight evil during homecoming? The problem is, when ""the evil"" starts to manifest himself, Wendy does not seem as freaked out as she should be. She is extremely careless- even for someone like her. She continues not to care about her training. I will use this conversation as an example, Shen: ""If you do not win this battle, evil will take over, and everything good will be gone."" Wendy: ""Whoa, talk about pressure. Well...let's talk about something else."" Yes, let's Wendy. Let's also go dancing when you should rightfully be training. Of course Shen lets her, but his character has an excuse. Better that he cooperate with her, than that he not, and she not train at all, and get them both killed.<br /><br />Oh, speaking of which. Shen also told Wendy that it was his destiny for him to die for her in battle, as he had for her great-grandmother (I am assuming that part).<br /><br />This makes Wendy's actions more unforgivable.<br /><br />As the script-writer would have it, Wendy's homecoming and this ""great battle"" are on exactly the same day. Do you know what Wendy does? Do you even have to guess? Yes, she does end up going to the battle, for when she tries to leave for homecoming, the monks, (who Shen had trapped in the body of her coach and teachers because she ""felt weird fighting an old man"") inform her that Shen has gone to battle alone, so she goes to save him.<br /><br />We initially see some half-decent fighting, that is actually entertaining. Until finally, the great evil comes out of Wendy's rival-for-homecoming's body, and creates the actual embodiment of himself out of the broken pieces of the bodies of his ancient warriors.<br /><br />Don't ask.<br /><br />Anyway, Wendy gets all ""panicky."" Then Shen goes and defends her from this guy- forgive me for forgetting his long Chinese name- and manages to get himself killed.<br /><br />Wendy catches Shen as he makes his long descent from being thrust uncomfortably high into the air.<br /><br />She screams title of said article out.<br /><br />Now...it was bad enough that Wendy became powerful far, far too fast. No, I will not let it be excused because it was her ""destiny"" and she had ""the power within"" her.<br /><br />Since when, though, did she learn healing? No, worst...since when could she resurrect people? So Shen is raised from the dead. Then, Wendy and he fight the guy.<br /><br />He loses way to easily. The worst part, is when they jump together, and kick him at the same time, and he is banished forever. Then the monks commend Wendy on her sacrifice.<br /><br />Two things, #1: Don't the script writer and director know a battle needs a little more ""finesse"" to it? #2: What sacrifice? The fact that she didn't go to homecoming? Because the girl did not break a sweat, or even bleed. I mean, come on now, this movie was TV PG, I wanted to see somebody get hurt.<br /><br />Ah-hem...moving on.<br /><br />I know it sounds like maybe I should have given the movie a one, based on my comments. Part of critique, you must know, though, is breaking a thing down. You don't necessarily try to look for the bad, but if it's there, you bring attention to it. This movie has a lot of bad, but something funny happens when you never really expect something to be all too great in the first place.<br /><br />So, I suppose it was all right. Not that me not saying it wasn't all right would've stopped anybody from watching it.",0,There are several things wrong with this movie- Brenda Song's character being one of them. I do not believe that the girl is a lousy actor-
"It was a decent movie, I actually kind of enjoyed it. But the ending is so abrupt!! There is absolutely no closure and it leaves tons of loose ends. What happens after the concert? What happens with her boyfriend? Does she hook up with Grant? Does she come beck in the next semester? And what about Angela? Obviously Holly's performance would knock Angela down a few pegs, but nothing is shown to indicate how she reacts. There is so much left up in the air and it's very unsatisfying. I don't know if it is trying to leave room for a sequel or something, but it is a terrible ending and I think that it really makes the movie a joke. I was very disappointed.",0,"It was a decent movie, I actually kind of enjoyed it. But the ending is so abrupt!! There is absolutely no closure and it leaves tons of loose"
"i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather than shooting all over the world. The many dogs were a lot of fun but i got bored of the wine fascists pompously whining (;-)) on about their achievements.<br /><br />I felt it would have worked better as an hour long TV documentary, concentrating on one of the many different issues it explored. The most interesting being the french town near montpelier fighting off a an American wine company's campaign to get rid of the historic forests. A socialist mayor agreed to a deal, a nicely timed election arrived, and a communist mayor was elected, who turned it down, much to the exasperation of the American wine execs...<br /><br />hopefully the director's cut will be shorter than the original..",0,"i was looking forward to this, and to be honest there were some bright spots, but it would have worked better if it had concentrated on one story rather"
"What about Scream Baby Scream is supposed to make me not feel like a fool for buying it? I bought it because, God help me, I'm a sucker for old B-cinema even as worthless as this. Nonetheless, Something about this movie irritates me, it's probably Janet, Janet comes off cold & snooty, seemingly, with the intention of coming off as deep and noble, with a look on her face that screams constipation, she can't seem to agree to anything her uptight boyfriend wants. I'm glad that this is her only role. What really irritates me is that this is a 1960's gore film gone terribly awry, and as we all know, awry is Floridian for ""zero gore"". It's like the director started with a Herschell Lewis style but backed out of the gore scenes when his wife found out, so instead we end up with one dull conversation after the other, and basically, a whole lot of irritating nothing. In other words, we end up with Florida Bore. Joseph Adler should be embarrassed. Janets boyfriend, Jason is almost as ridiculous as she is, this guy has something negative to say about absolutely everything, come to think of it, he's probably the least likable good guy in horror history. The only thing this movie really has going for it is that it carries that 60's/early 70's B-gore vibe that you can find in stuff like Undertaker & his pals, Blood Freak, or most anything from Herschell Lewis. Even Rodney from the Gruesome Twosome is in this, I Ithought his caveman comedy routine was irritating, most everything from reel to reel is stupid, even the trip scene was stupid. The only positive thing at all is the small amount of beach scenery, but that mostly includes Janet whining about life not being perfect. In the only real ironic twist, Scream Baby Scream gets even less interesting once the story finally gets started, around the 45 minute mark. If you happen to be indifferent to whether or not your entertainment is watchable, but are offended by the color red, you might not hate this. Why does Troma distribute this? Wouldn't this be Something Weird Video's area? Scream Baby Scream very well may be the worst in Florida horror/gore of its era, but, I suppose, underneath the unlikeable characters, and the incoherent plot, lies potential. Scream, Baby, Scream really just seems like it should follow the Blood Feast pattern, so, to steal a quote from Janet, ""If it doesn't fit, I throw it out"". 2/10",0,"What about Scream Baby Scream is supposed to make me not feel like a fool for buying it? I bought it because, God help me, I"
"I recently viewed a copy of this (under the title 'Eaten Alive') Talk about dreadful! Any movie Ed Wood ever put out looks like Oscar material compared to this laughable tosh. To be fair a couple of lines from the script will live long in the memory such as ""These people (Cannibals) don't buy frozen meat from a supermarket like us, they get it fresh everyday from folk like you or me"" Classic! The mad 'Jonesville' type leader out in the jungle was the best character in the film, he really did look like a nutter. I think he was the only actor not to be dubbed in (badly), if these Italians must have American characters in their films why dont they get Americans to dub in the dialogue instead of English people trying their best to sound like Annie Oakley. I'll give this 3 out of 10, I'll give it three because it really is funnier than most comedies out these days.",0,I recently viewed a copy of this (under the title 'Eaten Alive') Talk about dreadful! Any movie Ed Wood ever put out looks like Oscar material
"The photography is accomplished, the acting is quite good, but in virtually every other department The Greek Tycoon is a dreary bore. Taking its inspiration from the real-life love affair of Jackie Kennedy and Aristotle Onassis, the film is a glossy but absolutely empty soap opera of the kind that can be found on TV all day long. Viewers who embrace the whole ""celebrity magazine culture"" (paparazzi photographs and gossipy stories about the rich and famous) will undoubtedly find much to whet their appetite here. But those who prefer films with a bit more substance and craft and quirkiness will find the 107 minute running time a butt-numbing slog.<br /><br />American president James Cassidy (James Franciscus) and his beautiful wife Liz (Jacqueline Bisset) are in Greece on official business. A ridiculously wealthy Greek shipping tycoon, Theo Tomasis (Anthony Quinn), catches sight of Liz at a party at his elegant manor. Despite the fact that both of them are married to someone else, there is an immediate attraction between them. Later, at a private party aboard his yacht, Tomasis makes his desires known to Liz. Some while later, President Cassidy is assassinated whilst out strolling on a beach. Liz is shocked and saddened by his death, but it isn't long before she seeks comfort in the arms of her Greek lover Tomasis. Eventually the two of them are married and their love affair becomes a favourite talking point for the world's newspapers, magazines, photographers and wags.<br /><br />It is somewhat amusing to note the vigour with which the producers of this film denied that it was a dramatisation of the Kennedy-Onassis story. They wanted the film to be seen as an original story, rooted in fiction. But anyone with a brain can see from where the movie is drawing its inspiration. Even Aristotle Onassis himself knew The Greek Tycoon amounted to his love-life getting the Hollywood treatment (if rumours are to be believed, he actually had a hand in approving Anthony Quinn for the Tomasis role!) J. Lee-Thompson isn't really the right sort of director for this type of movie  he's better suited to action fodder like The Guns Of Navarone and Ice Cold In Alex  but he marshals the proceedings with an uninspired, professional adequacy. Quinn is very watchable as Tomasis; Bisset looks lovely as the object of his desires; Franciscus uses his toothy smile and a façade of integrity to make for a believable politician. Their performances are good on the surface, but there's little for the actors to do on any deeper level. Similarly, Tony Richmond's photography gives the film an elegant surface sheen as it moves from one exotic locale to the next, but the merest of scratches proves that there's nothing behind the film's glossy exterior.",0,"The photography is accomplished, the acting is quite good, but in virtually every other department The Greek Tycoon is a dreary bore. Taking its inspiration from"
"Living in Edinburgh, and have a great thirst for history, I was very put off by the ""libertys"" taken. Wrong breed of dog for a start!! Bobbys owner Old Jock was an old single man, who came to Edinburgh and died a pauper in lodgings, not like in the film at all. For anyone coming to Edinburgh and hoping to see sights of the film,you will not find the graveyard in Princes St Gardens!! There were a few moments were a tissues would have been great. The actors were fantastic at padding out a rather flimsy script. I don't feel the poor wee Bobby actually got enough screen time, possibly due to being ""lost"" at one point. All that said, the film was fine and any 8 yr old will enjoy.",0,"Living in Edinburgh, and have a great thirst for history, I was very put off by the ""libertys"" taken. Wrong breed of dog for"
"After a quasi-Gothic, all-fruity music video, the movie starts with Cassidy the lead singer killing herself. In a perfect world that would be that and the end credits would roll. We don't live n that world. The insipid band members decide to go to some clown to contact her dead essence. When I say clown, I mean actual clown. He tell them they're all going to die via Cassidy's ghost (the spirit possesses Dora, one of the band-mates) We couldn't care less as the characters are all boring, vapid, and extremely horribly acted. Written by Adam Hackbarth (an incredibly apropos surname if there ever was one), and directed by Corbin Timbrook (who after The attendant, and Tower of blood, HAS to know that he keeps making crap for a living), this movie s a constant battle between the film's incompetence and the viewer's need to stay awake. Not enough blood to appease gore-hounds, nor enough nudity to satisfy pervs. This movie in fact has absolutely nothing to recommend to absolutely anyone.<br /><br />My Grade: F <br /><br />Eye Candy: Amanda Carraway gets topless <br /><br />Where i saw it: Starz on Demand",0,"After a quasi-Gothic, all-fruity music video, the movie starts with Cassidy the lead singer killing herself. In a perfect world that would be"
"I have copy of this on VHS, I think they (The television networks) should play this every year for the next twenty years. So that we don't forget what was and that we remember not to do the same mistakes again. Like putting some people in the director's chair, where they don't belong. This movie Rappin' is like a vaudevillian musical, for those who can't sing, or act. This movie is as much fun as trying to teach the 'blind' to drive a city bus.<br /><br />John Hood, (Peebles) has just got out of prison and he's headed back to the old neighborhood. In serving time for an all-to-nice crime of necessity, of course. John heads back onto the old street and is greeted by kids dogs old ladies and his peer homeys as they dance and sing all along the way.<br /><br />I would recommend this if I was sentimental, or if in truth someone was smoking medicinal pot prescribed by a doctor for glaucoma. Either way this is a poorly directed, scripted, acted and even produced (I never thought I'd sat that) satire of ghetto life with the 'Hood'. Although, I think the redeeming part of the story, through the wannabe gang fight sequences and the dance numbers, his friends care about their neighbors and want to save the ghetto from being torn down and cleaned up. <br /><br />Forget Sonny spoon, Mario could have won an Oscar for that in comparison to this Rap. Oh well if you find yourself wanting to laugh yourself silly and three-quarters embarrassed, be sure to drink first. <br /><br />And please, watch responsibly. (No stars, better luck next time!)",0,"I have copy of this on VHS, I think they (The television networks) should play this every year for the next twenty years. So that we"
I was actually fairly surprised to find out a movie based on the Far Cry game had been created. The story here is not something I would consider to be a strong point in the game universe. No worries though as in typical Boll fashion the story in the movie has very little to do with the game it is based on. Now I understand that certain liberties need to be taken to make a transfer from one form of media to another but it seems like he really just doesn't even try to make a connection. Not only that but the acting and action sequences are so corny it almost makes you feel like the whole project was one big joke. It has been said a million times before but why couldn't someone more talented pick up the video game rights to create a movie????,0,I was actually fairly surprised to find out a movie based on the Far Cry game had been created. The story here is not something I would consider to be
"I am a fan of bad horror films of the 1950s and 60s--films so ridiculous and silly that they are good for a laugh. So, because of this it's natural that I'd choose this film--especially because with John Agar in it, it was practically guaranteed to be bad. Sadly, while it was a bad film, it was the worst type of bad film--dull beyond belief and unfunny. At least with stupid and over-the-top bad films, you can laugh at the atrocious monsters and terrible direction and acting. Here, you never really see that much of the monster (mostly due to the darkness of the print) and the acting, while bad, is more low energy bad...listless and dull.<br /><br />The film begins with some young adults going to Satan's Hollow to neck. Well, considering the name of the place, it's not surprising when they are later found chewed to pieces! Duh...don't go necking at Satan's Hollow!! Well, there are reports of some sort of crashing object from the sky, so what do the teens go? Yep, throw a dance party--a very, very, very slow dance party where the kids almost dance in slow motion. So it's up to the Sheriff (Agar) and his men to ensure that the teens can dance in peace without fear of mastication.<br /><br />As for the monster, it's some guy in a gorilla suit with a silly mask--a bit like the monster in ROBOT MONSTER. Not exactly original and not exactly high tech. To make it worse, it makes snorting noises and moves very, very slowly--so slow that even the most corpulent teen could easily outrun it! How it manages to kill repeatedly is beyond me.<br /><br />Overall, too dull to like--even if you are a fan of lousy cinema.",0,I am a fan of bad horror films of the 1950s and 60s--films so ridiculous and silly that they are good for a laugh
"I got about halfway through this movie and was very disappointed. It was just flat out boring and completely unrealistic. I can get past being unrealistic in a lot of movies, but not when it's supposed to be a crime drama thing. The evidence collection and interview processes were just plain oddball. I started fast forwarding to see how it ended. And then got bored with that and just turned it off and returned it. The main character, played by Ellen Barkin, just wasn't believable at all. Peta Wilson acted very well in this film, but her character was way out there and there wasn't anyone for her acting talents to play off of that made it work.",0,I got about halfway through this movie and was very disappointed. It was just flat out boring and completely unrealistic. I can get past being unrealistic in a lot
"First of all, let me say the I am LDS or rather, I am a Mormon. So when I watched this film, I automatically gave it the benefit of the doubt. I can usually find something redeeming in every movie I watch. And this one was no exception. It does have its redeeming moments. But they are few and far between.<br /><br />One of the first things I noticed that bothered me very greatly was that it seemed as though Halestorm was ashamed of our Church! In the LDS Church, congregations are called ""wards"" and the basketball court is in the ""cultural hall"". NEVER ONCE are either of these two names mentioned. The Church is never referred to by name and ""the standards"" is as far as it goes in mentioning what our Church believes.<br /><br />It makes me wonder if the directors are really LDS or LDS wannabes? This film had so much potential! It could have really shown our Church in a positive light and helped the public to see not only what we have to offer, but also what we believe. Instead it was only mildly entertaining and left much to be desired. If I were not already LDS, I'd be left thinking Mormons are stupid, idiotic and ashamed of their beliefs.<br /><br />It is NOT a film I will recommend to my nonLDS friends.<br /><br />Sorry Halestorm. You can do better than this!",0,"First of all, let me say the I am LDS or rather, I am a Mormon. So when I watched this film, I automatically gave it the"
"""Indian burial ground"": If those three words appear anywhere in a real-estate listing, look for a different neighborhood. A young couple with a young daughter and a toddler-age son move into a Maine house adjacent to a pet cemetery--and, after a l-o-o-o-ng hike, an ancient Indian burial ground. Seems the Indian ground can bring Fido or Fluffy back from the dead--if you don't mind having a raving hell beast for a pet. It can do the same for dead people--if you don't mind having a homicidal zombie around the house.<br /><br />Throw in a busy two-lane blacktop, speeding big rigs, a well-meaning (if somewhat dim) old neighbor, and one kid who really doesn't get enough supervision, and I think you can figure out what happens from there--an over-the-top, illogical mess, which, in all fairness, does offer up a few scares.<br /><br />Well, there are worse Stephen King adaptations (such as ""Maximum Overdrive,"" which King also directed). But there are far better ones, too (such as ""Salem's Lot,"" ""The Dead Zone,"" and both versions of ""The Shining"").",0,"""Indian burial ground"": If those three words appear anywhere in a real-estate listing, look for a different neighborhood. A young couple with a young daughter"
